Código del Corregimiento,Corregimiento,Fecha,Casos Confirmados,Nuevos Fallecidos,Nuevos Recuperados,Poblacion,Nuevos Confirmados acum,Nuevos Recuperados acum,Susceptibles,pob_log_Susceptibles,r0
120804,Man Creek,2020-07-12,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-13,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-14,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-15,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-16,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-17,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-18,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-19,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-20,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-21,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-22,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-23,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-24,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-25,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-26,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-27,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-28,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-29,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-30,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-07-31,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-01,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-02,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-03,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-04,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-05,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-06,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-07,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-08,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-09,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-10,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-11,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-12,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-13,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-14,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-15,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-16,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-17,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-18,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120804,Man Creek,2020-08-19,0.0,0.0,0.0,745,4.0,4.0,737.0,4918.927979681056,1.48393869
120805,Tu Gwai (Tuwai),2020-06-09,6.0,0.0,26.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-10,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-11,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-12,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-13,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-14,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-15,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-16,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-17,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-18,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-19,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-20,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-21,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-22,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-23,0.0,0.0,0.0,1402,6.0,26.0,1370.0,10126.037558388683,-0.
120805,Tu Gwai (Tuwai),2020-06-24,4.0,0.0,1.0,1402,10.0,27.0,1365.0,10120.911410081922,5.12614831
120805,Tu Gwai (Tuwai),2020-06-25,0.0,0.0,0.0,1402,10.0,27.0,1365.0,10120.911410081922,5.12614831
120805,Tu Gwai (Tuwai),2020-06-26,0.0,0.0,0.0,1402,10.0,27.0,1365.0,10120.911410081922,5.12614831
120805,Tu Gwai (Tuwai),2020-06-27,0.0,0.0,0.0,1402,10.0,27.0,1365.0,10120.911410081922,5.12614831
120805,Tu Gwai (Tuwai),2020-06-28,3.0,0.0,1.0,1402,13.0,28.0,1361.0,10116.796953717356,4.8487489
120805,Tu Gwai (Tuwai),2020-06-29,0.0,0.0,0.0,1402,13.0,28.0,1361.0,10116.796953717356,4.76021718
120805,Tu Gwai (Tuwai),2020-06-30,0.0,0.0,0.0,1402,13.0,28.0,1361.0,10116.796953717356,4.71665395
120805,Tu Gwai (Tuwai),2020-07-02,61.0,1.0,41.0,1402,24.0,28.0,1350.0,10105.41953974833,5.91488872
120805,Tu Gwai (Tuwai),2020-07-05,1.0,1.0,41.0,1402,24.0,28.0,1350.0,10105.41953974833,6.70950757
120805,Tu Gwai (Tuwai),2020-07-06,0.0,0.0,0.0,1402,24.0,28.0,1350.0,10105.41953974833,7.27504711
120805,Tu Gwai (Tuwai),2020-07-07,-2.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,7.55917708
120805,Tu Gwai (Tuwai),2020-07-08,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,7.77972552
120805,Tu Gwai (Tuwai),2020-07-09,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,7.95588685
120805,Tu Gwai (Tuwai),2020-07-10,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,8.09983583
120805,Tu Gwai (Tuwai),2020-07-11,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,8.21966769
120805,Tu Gwai (Tuwai),2020-07-12,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,8.32097483
120805,Tu Gwai (Tuwai),2020-07-13,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,8.40774462
120805,Tu Gwai (Tuwai),2020-07-14,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,8.48289669
120805,Tu Gwai (Tuwai),2020-07-15,0.0,0.0,0.0,1402,22.0,28.0,1352.0,10107.495039757281,8.54861792
120805,Tu Gwai (Tuwai),2020-07-16,37.0,0.0,0.0,1402,59.0,28.0,1315.0,10068.591906345837,9.82678769
120805,Tu Gwai (Tuwai),2020-07-17,0.0,0.0,0.0,1402,59.0,28.0,1315.0,10068.591906345837,10.96244376
120805,Tu Gwai (Tuwai),2020-07-18,0.0,0.0,0.0,1402,59.0,28.0,1315.0,10068.591906345837,11.97816255
120805,Tu Gwai (Tuwai),2020-07-19,12.0,1.0,3.0,1402,71.0,31.0,1300.0,10052.507599916378,13.13346505
120805,Tu Gwai (Tuwai),2020-07-20,-1.0,-1.0,0.0,1402,70.0,31.0,1301.0,10053.585646874533,13.64875495
120805,Tu Gwai (Tuwai),2020-07-21,0.0,0.0,0.0,1402,70.0,31.0,1301.0,10053.585646874533,13.95861252
120805,Tu Gwai (Tuwai),2020-07-22,0.0,0.0,0.0,1402,70.0,31.0,1301.0,10053.585646874533,14.16546988
120805,Tu Gwai (Tuwai),2020-07-23,0.0,0.0,3.0,1402,70.0,34.0,1298.0,10050.349015964175,12.4482966
120805,Tu Gwai (Tuwai),2020-07-24,0.0,0.0,8.0,1402,70.0,42.0,1290.0,10041.681291292716,7.62003467
120805,Tu Gwai (Tuwai),2020-07-25,0.0,0.0,0.0,1402,70.0,42.0,1290.0,10041.681291292716,6.47905247
120805,Tu Gwai (Tuwai),2020-07-26,0.0,0.0,0.0,1402,70.0,42.0,1290.0,10041.681291292716,5.96864318
120805,Tu Gwai (Tuwai),2020-07-27,0.0,0.0,0.0,1402,70.0,42.0,1290.0,10041.681291292716,5.67924412
120805,Tu Gwai (Tuwai),2020-07-28,0.0,0.0,0.0,1402,70.0,42.0,1290.0,10041.681291292716,5.49285467
120805,Tu Gwai (Tuwai),2020-07-29,5.0,0.0,0.0,1402,75.0,42.0,1285.0,10036.236624255707,5.41914341
120805,Tu Gwai (Tuwai),2020-07-30,0.0,0.0,2.0,1402,75.0,44.0,1283.0,10034.052823191125,5.27167366
120805,Tu Gwai (Tuwai),2020-07-31,2.0,0.0,0.0,1402,77.0,44.0,1281.0,10031.86561525922,5.18455408
120805,Tu Gwai (Tuwai),2020-08-01,0.0,0.0,1.0,1402,77.0,45.0,1280.0,10030.770730392956,5.08271604
120805,Tu Gwai (Tuwai),2020-08-02,8.0,0.0,0.0,1402,85.0,45.0,1272.0,10021.980732947895,5.06703786
120805,Tu Gwai (Tuwai),2020-08-03,0.0,0.0,0.0,1402,85.0,45.0,1272.0,10021.980732947895,5.05472869
120805,Tu Gwai (Tuwai),2020-08-04,0.0,0.0,22.0,1402,85.0,67.0,1250.0,9997.520160075475,4.16857605
120805,Tu Gwai (Tuwai),2020-08-05,0.0,0.0,0.0,1402,85.0,67.0,1250.0,9997.520160075475,3.76465409
120805,Tu Gwai (Tuwai),2020-08-06,0.0,0.0,13.0,1402,85.0,80.0,1237.0,9982.863010094268,3.26573133
120805,Tu Gwai (Tuwai),2020-08-07,0.0,0.0,0.0,1402,85.0,80.0,1237.0,9982.863010094268,3.01550844
120805,Tu Gwai (Tuwai),2020-08-08,0.0,0.0,0.0,1402,85.0,80.0,1237.0,9982.863010094268,2.86513014
120805,Tu Gwai (Tuwai),2020-08-09,26.0,0.0,0.0,1402,111.0,80.0,1211.0,9953.080844461434,2.86453987
120805,Tu Gwai (Tuwai),2020-08-10,0.0,0.0,0.0,1402,111.0,80.0,1211.0,9953.080844461434,2.86411796
120805,Tu Gwai (Tuwai),2020-08-11,0.0,0.0,0.0,1402,111.0,80.0,1211.0,9953.080844461434,2.86380136
120805,Tu Gwai (Tuwai),2020-08-12,0.0,0.0,0.0,1402,111.0,80.0,1211.0,9953.080844461434,2.86355503
120805,Tu Gwai (Tuwai),2020-08-13,10.0,0.0,12.0,1402,121.0,92.0,1189.0,9927.376791160475,2.84214006
120805,Tu Gwai (Tuwai),2020-08-14,0.0,0.0,0.0,1402,121.0,92.0,1189.0,9927.376791160475,2.82621049
120805,Tu Gwai (Tuwai),2020-08-15,0.0,0.0,0.0,1402,121.0,92.0,1189.0,9927.376791160475,2.81389799
120805,Tu Gwai (Tuwai),2020-08-16,0.0,0.0,0.0,1402,121.0,92.0,1189.0,9927.376791160475,2.80409619
120805,Tu Gwai (Tuwai),2020-08-17,0.0,0.0,0.0,1402,121.0,92.0,1189.0,9927.376791160475,2.7961082
120805,Tu Gwai (Tuwai),2020-08-18,0.0,0.0,0.0,1402,121.0,92.0,1189.0,9927.376791160475,2.78947319
120805,Tu Gwai (Tuwai),2020-08-19,0.0,0.0,0.0,1402,121.0,92.0,1189.0,9927.376791160475,2.78387426
130101,Arraiján (Cabecera),2020-06-09,56.0,1.0,36.0,36311,56.0,36.0,36219.0,381168.88085896,-0.
130101,Arraiján (Cabecera),2020-06-10,0.0,0.0,0.0,36311,56.0,36.0,36219.0,381168.88085896,-0.
130101,Arraiján (Cabecera),2020-06-11,53.0,1.0,32.0,36311,109.0,68.0,36134.0,381083.56479964225,2.66612685
130101,Arraiján (Cabecera),2020-06-12,0.0,0.0,0.0,36311,109.0,68.0,36134.0,381083.56479964225,2.66612685
130101,Arraiján (Cabecera),2020-06-13,56.0,1.0,110.0,36311,165.0,178.0,35968.0,380916.3673113629,1.74017473
130101,Arraiján (Cabecera),2020-06-14,9.0,2.0,0.0,36311,174.0,178.0,35959.0,380907.28034814453,1.74608624
130101,Arraiján (Cabecera),2020-06-15,70.0,0.0,-2.0,36311,244.0,176.0,35891.0,380838.54969436,1.92969302
130101,Arraiján (Cabecera),2020-06-16,18.0,0.0,0.0,36311,262.0,176.0,35873.0,380820.3344885825,2.05907484
130101,Arraiján (Cabecera),2020-06-17,0.0,0.0,0.0,36311,262.0,176.0,35873.0,380820.3344885825,2.13800759
130101,Arraiján (Cabecera),2020-06-18,59.0,1.0,0.0,36311,321.0,176.0,35814.0,380760.56494923175,2.26790444
130101,Arraiján (Cabecera),2020-06-19,29.0,0.0,23.0,36311,350.0,199.0,35762.0,380707.80502042343,2.39787788
130101,Arraiján (Cabecera),2020-06-20,28.0,0.0,0.0,36311,378.0,199.0,35734.0,380679.36404325045,2.52256982
130101,Arraiján (Cabecera),2020-06-21,39.0,1.0,0.0,36311,417.0,199.0,35695.0,380639.7126652185,2.65653288
130101,Arraiján (Cabecera),2020-06-22,57.0,0.0,31.0,36311,474.0,230.0,35607.0,380550.0834928975,2.81351289
130101,Arraiján (Cabecera),2020-06-23,0.0,0.0,0.0,36311,474.0,230.0,35607.0,380550.0834928975,2.92168057
130101,Arraiján (Cabecera),2020-06-24,55.0,0.0,4.0,36311,529.0,234.0,35548.0,380489.8670782821,3.05620751
130101,Arraiján (Cabecera),2020-06-25,40.0,1.0,0.0,36311,569.0,234.0,35508.0,380448.98551575607,3.19565158
130101,Arraiján (Cabecera),2020-06-26,0.0,0.0,0.0,36311,569.0,234.0,35508.0,380448.98551575607,3.3042906
130101,Arraiján (Cabecera),2020-06-27,0.0,0.0,0.0,36311,569.0,234.0,35508.0,380448.98551575607,3.39131707
130101,Arraiján (Cabecera),2020-06-28,99.0,1.0,22.0,36311,668.0,256.0,35387.0,380325.0378391579,3.52847926
130101,Arraiján (Cabecera),2020-06-29,0.0,0.0,0.0,36311,668.0,256.0,35387.0,380325.0378391579,3.63591571
130101,Arraiján (Cabecera),2020-06-30,0.0,0.0,0.0,36311,668.0,256.0,35387.0,380325.0378391579,3.72234492
130101,Arraiján (Cabecera),2020-07-01,76.0,0.0,8.0,36311,744.0,264.0,35303.0,380238.7420282761,3.84089032
130101,Arraiján (Cabecera),2020-07-02,18.0,0.0,23.0,36311,762.0,287.0,35262.0,380196.5468559519,3.92496909
130101,Arraiján (Cabecera),2020-07-03,32.0,0.0,9.0,36311,794.0,296.0,35221.0,380154.30259370647,4.00162497
130101,Arraiján (Cabecera),2020-07-04,0.0,0.0,0.0,36311,794.0,296.0,35221.0,380154.30259370647,4.06190055
130101,Arraiján (Cabecera),2020-07-05,82.0,2.0,47.0,36311,876.0,343.0,35092.0,380021.06622900814,4.07838899
130101,Arraiján (Cabecera),2020-07-06,41.0,0.0,1.0,36311,917.0,344.0,35050.0,379977.5812362144,4.12048341
130101,Arraiján (Cabecera),2020-07-07,54.0,1.0,24.0,36311,971.0,368.0,34972.0,379896.68497014174,4.14301351
130101,Arraiján (Cabecera),2020-07-08,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.15961904
130101,Arraiján (Cabecera),2020-07-09,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.17236535
130101,Arraiján (Cabecera),2020-07-10,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.18245774
130101,Arraiján (Cabecera),2020-07-11,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.19064692
130101,Arraiján (Cabecera),2020-07-12,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.19742486
130101,Arraiján (Cabecera),2020-07-13,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.20312742
130101,Arraiján (Cabecera),2020-07-14,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.20799171
130101,Arraiján (Cabecera),2020-07-15,0.0,0.0,0.0,36311,971.0,368.0,34972.0,379896.68497014174,4.21218992
130101,Arraiján (Cabecera),2020-07-16,261.0,3.0,332.0,36311,1232.0,700.0,34379.0,379275.7004767393,3.59596044
130101,Arraiján (Cabecera),2020-07-17,20.0,1.0,30.0,36311,1252.0,730.0,34329.0,379222.8521819123,3.27777897
130101,Arraiján (Cabecera),2020-07-18,35.0,1.0,38.0,36311,1287.0,768.0,34256.0,379145.55528022867,3.07632176
130101,Arraiján (Cabecera),2020-07-19,56.0,1.0,13.0,36311,1343.0,781.0,34187.0,379072.34224606,2.96857015
130101,Arraiján (Cabecera),2020-07-20,34.0,2.0,32.0,36311,1377.0,813.0,34121.0,379002.1739862436,2.88731207
130101,Arraiján (Cabecera),2020-07-21,16.0,0.0,49.0,36311,1393.0,862.0,34056.0,378932.93609912257,2.80703627
130101,Arraiján (Cabecera),2020-07-22,0.0,0.0,0.0,36311,1393.0,862.0,34056.0,378932.93609912257,2.75185487
130101,Arraiján (Cabecera),2020-07-23,43.0,0.0,60.0,36311,1436.0,922.0,33953.0,378822.94960146665,2.69516501
130101,Arraiján (Cabecera),2020-07-24,32.0,1.0,23.0,36311,1468.0,945.0,33898.0,378764.08221742173,2.65209086
130101,Arraiján (Cabecera),2020-07-25,0.0,0.0,0.0,36311,1468.0,945.0,33898.0,378764.08221742173,2.61992822
130101,Arraiján (Cabecera),2020-07-26,57.0,1.0,49.0,36311,1525.0,994.0,33792.0,378650.3587975311,2.5907528
130101,Arraiján (Cabecera),2020-07-27,41.0,-1.0,51.0,36311,1566.0,1045.0,33700.0,378551.3659074382,2.56118813
130101,Arraiján (Cabecera),2020-07-28,11.0,1.0,23.0,36311,1577.0,1068.0,33666.0,378514.71317149344,2.53428392
130101,Arraiján (Cabecera),2020-07-29,17.0,2.0,39.0,36311,1594.0,1107.0,33610.0,378454.2631902332,2.50665635
130101,Arraiján (Cabecera),2020-07-30,30.0,0.0,48.0,36311,1624.0,1155.0,33532.0,378369.8969433496,2.47870164
130101,Arraiján (Cabecera),2020-07-31,46.0,0.0,26.0,36311,1670.0,1181.0,33460.0,378291.84604155156,2.45752393
130101,Arraiján (Cabecera),2020-08-01,33.0,0.0,8.0,36311,1703.0,1189.0,33419.0,378247.3253045039,2.44313531
130101,Arraiján (Cabecera),2020-08-02,16.0,0.0,41.0,36311,1719.0,1230.0,33362.0,378185.3397845921,2.42670167
130101,Arraiján (Cabecera),2020-08-03,19.0,0.0,19.0,36311,1738.0,1249.0,33324.0,378143.95724104927,2.41245046
130101,Arraiján (Cabecera),2020-08-04,16.0,1.0,42.0,36311,1754.0,1291.0,33266.0,378080.7033430893,2.39642833
130101,Arraiján (Cabecera),2020-08-05,15.0,-1.0,35.0,36311,1769.0,1326.0,33216.0,378026.0855415096,2.3799469
130101,Arraiján (Cabecera),2020-08-06,31.0,1.0,16.0,36311,1800.0,1342.0,33169.0,377974.669791411,2.36708298
130101,Arraiján (Cabecera),2020-08-07,0.0,0.0,0.0,36311,1800.0,1342.0,33169.0,377974.669791411,2.35623724
130101,Arraiján (Cabecera),2020-08-08,0.0,0.0,0.0,36311,1800.0,1342.0,33169.0,377974.669791411,2.34696931
130101,Arraiján (Cabecera),2020-08-09,79.0,0.0,79.0,36311,1879.0,1421.0,33011.0,377801.2896493668,2.33735935
130101,Arraiján (Cabecera),2020-08-10,0.0,0.0,0.0,36311,1879.0,1421.0,33011.0,377801.2896493668,2.3291422
130101,Arraiján (Cabecera),2020-08-11,0.0,0.0,0.0,36311,1879.0,1421.0,33011.0,377801.2896493668,2.32203552
130101,Arraiján (Cabecera),2020-08-12,0.0,0.0,0.0,36311,1879.0,1421.0,33011.0,377801.2896493668,2.31582846
130101,Arraiján (Cabecera),2020-08-13,77.0,2.0,131.0,36311,1956.0,1552.0,32803.0,377571.7727336274,2.30483774
130101,Arraiján (Cabecera),2020-08-14,17.0,1.0,19.0,36311,1973.0,1571.0,32767.0,377531.9009589944,2.29495429
130101,Arraiján (Cabecera),2020-08-15,0.0,0.0,0.0,36311,1973.0,1571.0,32767.0,377531.9009589944,2.28638485
130101,Arraiján (Cabecera),2020-08-16,0.0,0.0,0.0,36311,1973.0,1571.0,32767.0,377531.9009589944,2.27888369
130101,Arraiján (Cabecera),2020-08-17,0.0,0.0,0.0,36311,1973.0,1571.0,32767.0,377531.9009589944,2.27226279
130101,Arraiján (Cabecera),2020-08-18,0.0,0.0,0.0,36311,1973.0,1571.0,32767.0,377531.9009589944,2.26637577
130101,Arraiján (Cabecera),2020-08-19,0.0,0.0,0.0,36311,1973.0,1571.0,32767.0,377531.9009589944,2.26110704
130102,Juan Demóstenes Arosemena,2020-06-09,13.0,0.0,17.0,634,13.0,17.0,604.0,4059.866041490673,-0.
130102,Juan Demóstenes Arosemena,2020-06-10,0.0,0.0,0.0,634,13.0,17.0,604.0,4059.866041490673,-0.
130102,Juan Demóstenes Arosemena,2020-06-11,14.0,0.0,14.0,634,27.0,31.0,576.0,4029.772256881195,2.14955604
130102,Juan Demóstenes Arosemena,2020-06-12,0.0,0.0,0.0,634,27.0,31.0,576.0,4029.772256881195,2.14955604
130102,Juan Demóstenes Arosemena,2020-06-13,33.0,0.0,37.0,634,60.0,68.0,506.0,3947.624248328253,2.20230026
130102,Juan Demóstenes Arosemena,2020-06-14,3.0,0.0,0.0,634,63.0,68.0,503.0,3943.854167843235,2.24460017
130102,Juan Demóstenes Arosemena,2020-06-15,30.0,0.0,-1.0,634,93.0,67.0,474.0,3906.205441954679,2.53886636
130102,Juan Demóstenes Arosemena,2020-06-16,7.0,0.0,0.0,634,100.0,67.0,467.0,3896.7727493620814,2.74316153
130102,Juan Demóstenes Arosemena,2020-06-17,0.0,0.0,0.0,634,100.0,67.0,467.0,3896.7727493620814,2.86879638
130102,Juan Demóstenes Arosemena,2020-06-18,24.0,0.0,0.0,634,124.0,67.0,443.0,3863.3232342086158,3.07475171
130102,Juan Demóstenes Arosemena,2020-06-19,7.0,0.0,8.0,634,131.0,75.0,428.0,3841.4841059988594,3.2688667
130102,Juan Demóstenes Arosemena,2020-06-20,12.0,0.0,0.0,634,143.0,75.0,416.0,3823.4544550056407,3.46667639
130102,Juan Demóstenes Arosemena,2020-06-21,9.0,0.0,0.0,634,152.0,75.0,407.0,3809.5875595706048,3.65363665
130102,Juan Demóstenes Arosemena,2020-06-22,13.0,0.0,2.0,634,165.0,77.0,392.0,3785.780006427153,3.85802831
130102,Juan Demóstenes Arosemena,2020-06-23,0.0,0.0,0.0,634,165.0,77.0,392.0,3785.780006427153,4.01519003
130102,Juan Demóstenes Arosemena,2020-06-24,41.0,0.0,4.0,634,206.0,81.0,347.0,3708.4719104863093,4.337605
130102,Juan Demóstenes Arosemena,2020-06-25,11.0,0.0,0.0,634,217.0,81.0,336.0,3688.048475416672,4.64151326
130102,Juan Demóstenes Arosemena,2020-06-26,0.0,0.0,0.0,634,217.0,81.0,336.0,3688.048475416672,4.88576903
130102,Juan Demóstenes Arosemena,2020-06-27,0.0,0.0,0.0,634,217.0,81.0,336.0,3688.048475416672,5.08636596
130102,Juan Demóstenes Arosemena,2020-06-28,36.0,0.0,5.0,634,253.0,86.0,295.0,3605.542375919446,5.43352423
130102,Juan Demóstenes Arosemena,2020-06-29,0.0,0.0,0.0,634,253.0,86.0,295.0,3605.542375919446,5.71664901
130102,Juan Demóstenes Arosemena,2020-06-30,0.0,0.0,0.0,634,253.0,86.0,295.0,3605.542375919446,5.95196085
130102,Juan Demóstenes Arosemena,2020-07-01,48.0,0.0,4.0,634,301.0,90.0,243.0,3482.6009550779077,6.40293945
130102,Juan Demóstenes Arosemena,2020-07-02,8.0,0.0,5.0,634,309.0,95.0,230.0,3447.742281857306,6.8573844
130102,Juan Demóstenes Arosemena,2020-07-03,14.0,1.0,5.0,634,323.0,100.0,211.0,3393.0780566238263,7.33646963
130102,Juan Demóstenes Arosemena,2020-07-04,0.0,0.0,0.0,634,323.0,100.0,211.0,3393.0780566238263,7.71637066
130102,Juan Demóstenes Arosemena,2020-07-05,28.0,0.0,24.0,634,351.0,124.0,159.0,3213.685264207627,8.19310365
130102,Juan Demóstenes Arosemena,2020-07-06,16.0,0.0,0.0,634,367.0,124.0,143.0,3146.443495584781,8.69089218
130102,Juan Demóstenes Arosemena,2020-07-07,12.0,0.0,9.0,634,379.0,133.0,122.0,3045.749342360885,9.15004201
130102,Juan Demóstenes Arosemena,2020-07-08,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,9.46779931
130102,Juan Demóstenes Arosemena,2020-07-09,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,9.70076122
130102,Juan Demóstenes Arosemena,2020-07-10,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,9.87887425
130102,Juan Demóstenes Arosemena,2020-07-11,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,10.0194688
130102,Juan Demóstenes Arosemena,2020-07-12,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,10.13326987
130102,Juan Demóstenes Arosemena,2020-07-13,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,10.22727029
130102,Juan Demóstenes Arosemena,2020-07-14,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,10.30622425
130102,Juan Demóstenes Arosemena,2020-07-15,0.0,0.0,0.0,634,379.0,133.0,122.0,3045.749342360885,10.37347671
130102,Juan Demóstenes Arosemena,2020-07-16,123.0,3.0,125.0,634,502.0,258.0,-126.0,0.0,14.68171374
